Participant,block,trial,stim,stim group,RT,Acuracy,stim position,mask side,response
22,1,14,folder/matchedM019IN.png,3,2.291428453,1,3,2,3
22,1,15,folder/matchedM017IN.png,3,2.252798232,1,2,2,2
22,1,16,folder/matchedM067SR.png,5,3.118866371,1,3,2,3
22,1,17,folder/matchedM067.png,1,1.942594078,1,3,2,3
22,1,18,folder/matchedM002.png,2,1.646376874,1,1,1,1
22,1,19,folder/matchedM002SL.png,6,4.088511177,1,2,1,2
22,1,20,folder/matchedM016IN.png,3,2.638646037,1,2,2,2
22,1,21,folder/matchedM049.png,1,1.507814446,1,4,2,4
22,1,22,folder/matchedM021SL.png,5,3.170066578,1,4,2,4
22,1,23,folder/matchedM004SL.png,6,1.642653937,1,1,1,1
22,1,24,folder/matchedM020.png,2,1.554266668,1,3,1,3
22,1,25,folder/matchedM008IN.png,4,1.563653188,1,4,1,4
22,1,26,folder/matchedM006SL.png,6,2.178621598,1,3,1,3
22,1,27,folder/matchedM019SL.png,6,2.151943185,1,3,1,3
22,1,28,folder/matchedM067IN.png,3,2.854943975,1,2,2,2
22,1,29,folder/matchedM072IN.png,3,2.285195098,1,3,2,3
22,1,30,folder/matchedM072.png,1,2.003538588,1,4,2,4
22,1,31,folder/matchedM003IN.png,4,3.16603062,1,2,1,2
22,1,32,folder/matchedM004.png,1,2.106912569,1,3,2,3
22,1,33,folder/matchedM016.png,1,2.207681991,1,3,2,3
22,1,34,folder/matchedM021IN.png,4,2.248755735,1,4,1,4
22,1,35,folder/matchedM016SL.png,6,1.966531353,1,4,1,4
22,1,36,folder/matchedM005IN.png,3,1.717503393,1,4,2,4
22,1,37,folder/matchedM020IN.png,3,1.346715466,1,3,2,3
22,1,38,folder/matchedM049IN.png,4,1.689168248,1,4,1,4
22,1,39,folder/matchedM024SR.png,6,1.999852116,1,2,1,2
22,1,40,folder/matchedM024SR.png,5,1.548066958,1,2,2,2
22,1,41,folder/matchedM024IN.png,3,1.741372401,1,2,2,2
22,1,42,folder/matchedM003IN.png,3,2.557268188,1,3,2,3
22,1,43,folder/matchedM072.png,2,2.113324145,1,1,1,1
22,1,44,folder/matchedM067.png,2,2.137680339,1,2,1,2
22,1,45,folder/matchedM005.png,2,1.841020274,1,1,1,1
22,1,46,folder/matchedM049SL.png,5,2.883894948,1,2,2,2
22,1,47,folder/matchedM017SR.png,6,2.093549268,1,4,1,4
22,1,48,folder/matchedM006.png,2,1.515728803,1,2,1,2
22,1,49,folder/matchedM024.png,1,2.870027238,1,3,2,3
22,1,50,folder/matchedM008.png,2,1.77183472,1,3,1,3
22,1,51,folder/matchedM016.png,2,1.281370799,1,2,1,2
22,1,52,folder/matchedM003.png,2,2.213939363,1,1,1,1
22,1,53,folder/matchedM072SL.png,5,2.303403807,1,3,2,3
22,1,54,folder/matchedM005SR.png,5,2.575758681,1,3,2,3
22,1,55,folder/matchedM001IN.png,4,2.089462206,1,3,1,3
22,1,56,folder/matchedM001IN.png,3,1.781515319,1,3,2,3
22,1,57,folder/matchedM005IN.png,4,1.289946721,1,4,1,4
22,1,58,folder/matchedM004IN.png,3,3.403937674,1,2,2,2
22,1,59,folder/matchedM002SL.png,5,1.675088943,1,2,2,2
22,1,60,folder/matchedM049.png,2,1.325950103,1,4,1,4
22,1,61,folder/matchedM006IN.png,3,1.809759772,1,2,2,2
22,1,62,folder/matchedM001.png,1,1.440526669,1,4,2,4
22,1,63,folder/matchedM004SL.png,5,1.608806294,1,1,2,1
22,1,64,folder/matchedM002IN.png,4,1.397419529,1,2,1,2
22,1,65,folder/matchedM016IN.png,4,1.98725344,1,3,1,3
22,1,66,folder/matchedM021.png,2,2.296327294,1,4,1,4
22,1,67,folder/matchedM008SR.png,5,2.530300301,1,2,2,2
22,1,68,folder/matchedM006.png,1,1.25521869,1,1,2,1
22,1,69,folder/matchedM008SR.png,6,3.31333349,1,3,1,3
22,1,70,folder/matchedM024.png,2,1.284858248,1,2,1,2
22,1,71,folder/matchedM004.png,2,1.901670024,1,4,1,4
22,1,72,folder/matchedM067IN.png,4,2.840604172,1,2,1,2
22,1,73,folder/matchedM019.png,2,1.396170396,1,4,1,4
22,1,74,folder/matchedM020SR.png,6,3.403972469,1,4,1,4
22,1,75,folder/matchedM001SR.png,6,1.565158489,1,1,1,1
22,1,76,folder/matchedM002.png,1,1.789144092,1,4,2,4
22,1,77,folder/matchedM003SR.png,6,10.00816537,-1,2,1,0
22,1,78,folder/matchedM002IN.png,3,1.988222689,1,4,2,4
22,1,79,folder/matchedM021IN.png,3,3.107918588,1,2,2,2
22,1,80,folder/matchedM072IN.png,4,2.688900745,1,1,1,1
22,1,81,folder/matchedM017IN.png,4,2.547816245,1,1,1,1
22,1,82,folder/matchedM021.png,1,2.104816719,1,2,2,2
22,1,83,folder/matchedM017.png,1,1.413724694,1,3,2,3
22,1,84,folder/matchedM072SL.png,6,2.079340935,1,1,1,1
22,1,85,folder/matchedM024IN.png,4,2.200169726,1,3,1,3
22,1,86,folder/matchedM006SL.png,5,5.425642346,1,4,2,4
22,1,87,folder/matchedM017.png,2,2.393136105,1,3,1,3
22,1,88,folder/matchedM004IN.png,4,2.398895252,1,1,1,1
22,1,89,folder/matchedM019IN.png,4,3.463662289,1,3,1,3
22,1,90,folder/matchedM049SL.png,6,1.92303349,1,3,1,3
22,1,91,folder/matchedM020IN.png,4,2.121214589,1,3,1,3
22,1,92,folder/matchedM001.png,2,2.066581001,1,2,1,2
22,1,93,folder/matchedM006IN.png,4,1.469227546,1,4,1,4
22,1,94,folder/matchedM016SL.png,5,3.834274267,1,2,2,2
22,1,95,folder/matchedM067SR.png,6,1.751756819,1,1,1,1
22,1,96,folder/matchedM020SR.png,5,3.504394263,1,1,2,1
23,1,2,folder/matchedM049.png,1,2.630336236,1,2,2,2
23,1,8,folder/matchedM006.png,1,2.114300888,1,2,2,2
23,1,10,folder/matchedM017.png,1,1.743356634,1,2,2,2
23,1,23,folder/matchedM067.png,1,1.895997596,1,2,2,2
23,1,31,folder/matchedM019.png,1,3.234322847,1,3,2,3
23,1,32,folder/matchedM003.png,1,5.064114969,1,3,2,3
23,1,34,folder/matchedM005.png,1,1.653043648,1,3,2,3
23,1,40,folder/matchedM072.png,1,1.406155777,1,4,2,4
23,1,51,folder/matchedM001.png,1,2.958839746,1,1,2,1
23,1,61,folder/matchedM008.png,1,1.742641082,1,1,2,1
23,1,65,folder/matchedM004.png,1,1.514297551,1,4,2,4
23,1,75,folder/matchedM002.png,1,2.99791726,1,1,2,1
23,1,78,folder/matchedM021.png,1,4.068703491,1,4,2,4
23,1,81,folder/matchedM024.png,1,4.0550957,1,3,2,3
23,1,88,folder/matchedM020.png,1,1.369496795,1,2,2,2
23,1,90,folder/matchedM016.png,1,1.501573094,1,3,2,3
23,1,9,folder/matchedM008.png,2,1.517886408,1,2,1,2
23,1,12,folder/matchedM072.png,2,1.316542113,1,2,1,2
23,1,14,folder/matchedM049.png,2,1.466974008,1,3,1,3
23,1,18,folder/matchedM003.png,2,2.750418126,1,4,1,4
23,1,38,folder/matchedM001.png,2,2.564711474,1,4,1,4
23,1,39,folder/matchedM002.png,2,1.907591385,1,2,1,2
23,1,45,folder/matchedM004.png,2,2.723603341,1,1,1,1
23,1,49,folder/matchedM017.png,2,1.726790824,1,3,1,3
23,1,50,folder/matchedM006.png,2,1.541172322,1,1,1,1
23,1,71,folder/matchedM019.png,2,1.432353794,1,4,1,4
23,1,72,folder/matchedM024.png,2,3.929915654,1,4,1,4
23,1,73,folder/matchedM021.png,2,3.61252992,1,4,1,4
23,1,82,folder/matchedM016.png,2,2.057133452,1,4,1,4
23,1,84,folder/matchedM020.png,2,1.058321132,1,1,1,1
23,1,87,folder/matchedM067.png,2,1.268220691,1,1,1,1
23,1,89,folder/matchedM005.png,2,0.951243151,1,1,1,1
23,1,1,folder/matchedM008IN.png,3,1.954188721,1,3,2,3
23,1,5,folder/matchedM005IN.png,3,1.995014273,1,1,2,1
23,1,6,folder/matchedM067IN.png,3,1.614052718,1,1,2,1
23,1,13,folder/matchedM024IN.png,3,8.047089331,0,1,2,4
23,1,33,folder/matchedM004IN.png,3,7.030463925,1,2,2,2
23,1,35,folder/matchedM049IN.png,3,1.695861868,1,4,2,4
23,1,42,folder/matchedM006IN.png,3,1.706356728,1,1,2,1
23,1,44,folder/matchedM072IN.png,3,5.387486957,1,1,2,1
23,1,47,folder/matchedM002IN.png,3,1.887330296,1,1,2,1
23,1,53,folder/matchedM001IN.png,3,1.4887248,1,4,2,4
23,1,56,folder/matchedM003IN.png,3,6.045897547,1,3,2,3
23,1,60,folder/matchedM020IN.png,3,2.341890448,1,3,2,3
23,1,62,folder/matchedM019IN.png,3,6.092830236,1,1,2,1
23,1,67,folder/matchedM017IN.png,3,1.954860701,1,3,2,3
23,1,77,folder/matchedM016IN.png,3,3.836235785,1,1,2,1
23,1,91,folder/matchedM021IN.png,3,10.00644309,-1,4,2,0
23,1,11,folder/matchedM001IN.png,4,6.317983138,1,1,1,1
23,1,15,folder/matchedM005IN.png,4,2.864064396,1,1,1,1
23,1,16,folder/matchedM024IN.png,4,5.832272834,0,4,1,2
23,1,19,folder/matchedM016IN.png,4,1.428665031,1,1,1,1
23,1,21,folder/matchedM004IN.png,4,1.59366423,1,2,1,2
23,1,22,folder/matchedM002IN.png,4,1.43203276,1,1,1,1
23,1,26,folder/matchedM006IN.png,4,1.748777145,1,3,1,3
23,1,37,folder/matchedM003IN.png,4,4.648192491,1,1,1,1
23,1,41,folder/matchedM019IN.png,4,5.245974986,1,3,1,3
23,1,48,folder/matchedM017IN.png,4,4.256546052,1,3,1,3
23,1,52,folder/matchedM008IN.png,4,3.091669753,1,4,1,4
23,1,55,folder/matchedM072IN.png,4,2.22735124,1,2,1,2
23,1,68,folder/matchedM020IN.png,4,1.866558775,1,1,1,1
23,1,74,folder/matchedM049IN.png,4,1.715808043,1,1,1,1
23,1,80,folder/matchedM067IN.png,4,2.837321199,1,3,1,3
23,1,94,folder/matchedM021IN.png,4,1.13367318,1,2,1,2
23,1,3,folder/matchedM019SL.png,5,1.483190903,1,3,2,3
23,1,7,folder/matchedM016SL.png,5,1.531112106,1,4,2,4
23,1,20,folder/matchedM003SR.png,5,4.317624153,1,4,2,4
23,1,24,folder/matchedM049SL.png,5,5.047460156,1,2,2,2
23,1,25,folder/matchedM006SL.png,5,2.151085873,1,1,2,1
23,1,27,folder/matchedM024SR.png,5,1.779443287,1,4,2,4
23,1,28,folder/matchedM002SL.png,5,2.342003687,1,4,2,4
23,1,43,folder/matchedM001SR.png,5,5.796622832,1,1,2,1
23,1,54,folder/matchedM072SL.png,5,5.152313028,1,3,2,3
23,1,64,folder/matchedM004SL.png,5,3.009088917,1,2,2,2
23,1,76,folder/matchedM005SR.png,5,3.192357218,1,1,2,1
23,1,79,folder/matchedM067SR.png,5,1.481485358,1,2,2,2
23,1,83,folder/matchedM017SR.png,5,1.106555637,1,3,2,3
23,1,85,folder/matchedM020SR.png,5,7.597707238,1,4,2,4
23,1,92,folder/matchedM021SL.png,5,5.501705421,1,3,2,3
23,1,96,folder/matchedM008SR.png,5,1.299298886,1,3,2,3
23,1,4,folder/matchedM021SL.png,6,1.348429303,1,4,1,4
23,1,17,folder/matchedM020SR.png,6,1.770011369,1,1,1,1
23,1,29,folder/matchedM003SR.png,6,6.513417497,1,3,1,3
23,1,30,folder/matchedM019SL.png,6,2.422582886,1,2,1,2
23,1,36,folder/matchedM002SL.png,6,2.198216922,1,2,1,2
23,1,46,folder/matchedM016SL.png,6,2.88173118,1,4,1,4
23,1,57,folder/matchedM049SL.png,6,2.057117366,1,1,1,1
23,1,58,folder/matchedM004SL.png,6,3.150635243,1,4,1,4
23,1,59,folder/matchedM006SL.png,6,3.234537907,1,2,1,2
23,1,63,folder/matchedM017SR.png,6,7.447773274,1,2,1,2
23,1,66,folder/matchedM024SR.png,6,2.397846699,1,4,1,4
23,1,69,folder/matchedM001SR.png,6,2.62309713,1,1,1,1
23,1,70,folder/matchedM005SR.png,6,1.882051176,1,4,1,4
23,1,86,folder/matchedM067SR.png,6,2.069277206,1,1,1,1
23,1,93,folder/matchedM072SL.png,6,2.139576743,1,2,1,2
23,1,95,folder/matchedM008SR.png,6,1.790159204,1,1,1,1
24,1,1,folder/matchedM024SR.png,6,7.030621418,1,1,1,1
24,1,2,folder/matchedM020.png,1,2.338697961,1,3,2,3
24,1,3,folder/matchedM021SL.png,5,1.063332045,1,1,2,1
24,1,4,folder/matchedM003.png,2,1.387613592,1,2,1,2
24,1,5,folder/matchedM067.png,1,2.028805241,1,1,2,1
24,1,6,folder/matchedM002IN.png,4,4.919346371,1,4,1,4
24,1,7,folder/matchedM072.png,2,1.436576005,1,3,1,3
24,1,8,folder/matchedM024.png,1,1.517862221,1,4,2,4
24,1,9,folder/matchedM049.png,1,1.851530345,1,3,2,3
24,1,10,folder/matchedM004SL.png,5,1.463866352,1,2,2,2
24,1,11,folder/matchedM067.png,2,2.070326771,1,1,1,1
24,1,12,folder/matchedM003SR.png,6,9.70182068,1,4,1,4
24,1,13,folder/matchedM005SR.png,6,2.655959057,1,2,1,2
24,1,14,folder/matchedM017IN.png,3,5.066255807,1,2,2,2
24,1,15,folder/matchedM003IN.png,3,0.893085915,1,4,2,4
24,1,16,folder/matchedM067IN.png,4,0.728946462,0,3,1,2
24,1,17,folder/matchedM008IN.png,4,1.275428554,1,2,1,2
24,1,18,folder/matchedM004.png,2,9.379207058,0,1,1,2
24,1,19,folder/matchedM019.png,1,0.778339017,1,1,2,1
24,1,20,folder/matchedM016SL.png,5,5.222322821,1,3,2,3
24,1,21,folder/matchedM006SL.png,6,0.904490595,1,3,1,3
24,1,22,folder/matchedM002SL.png,5,4.670367409,1,2,2,2
24,1,23,folder/matchedM049.png,2,2.02847561,0,1,1,2
24,1,24,folder/matchedM019SL.png,5,6.59691378,0,3,2,1
24,1,25,folder/matchedM001.png,1,0.856986171,1,4,2,4
24,1,26,folder/matchedM001IN.png,4,0.818491204,1,2,1,2
24,1,27,folder/matchedM049SL.png,6,0.908462473,1,3,1,3
24,1,28,folder/matchedM008IN.png,3,1.332885903,1,2,2,2
24,1,29,folder/matchedM006IN.png,4,1.777732685,1,3,1,3
24,1,30,folder/matchedM004SL.png,6,2.117304548,1,1,1,1
24,1,31,folder/matchedM021.png,2,6.294975155,0,4,1,3
24,1,32,folder/matchedM003.png,1,2.16106686,1,4,2,4
24,1,33,folder/matchedM017IN.png,4,9.094752421,1,1,1,1
24,1,34,folder/matchedM005.png,1,1.502731545,1,3,2,3
24,1,35,folder/matchedM001SR.png,5,1.153177984,1,4,2,4
24,1,36,folder/matchedM072SL.png,6,8.411343625,1,1,1,1
24,1,37,folder/matchedM001SR.png,6,3.844063256,1,2,1,2
24,1,38,folder/matchedM019SL.png,6,5.901484421,1,1,1,1
24,1,39,folder/matchedM021.png,1,1.104742305,1,1,2,1
24,1,40,folder/matchedM021SL.png,6,1.560180418,1,2,1,2
24,1,41,folder/matchedM005.png,2,1.649313318,1,4,1,4
24,1,42,folder/matchedM049SL.png,5,2.391805049,1,2,2,2
24,1,43,folder/matchedM020SR.png,5,1.710374866,1,4,2,4
24,1,44,folder/matchedM017.png,2,1.249849904,1,2,1,2
24,1,45,folder/matchedM003SR.png,5,8.185091596,1,3,2,3
24,1,46,folder/matchedM019IN.png,3,4.515645766,1,3,2,3
24,1,47,folder/matchedM072SL.png,5,1.851304409,1,4,2,4
24,1,48,folder/matchedM016SL.png,6,5.013319348,0,4,1,2
24,1,49,folder/matchedM005SR.png,5,8.826969497,1,3,2,3
24,1,50,folder/matchedM072IN.png,4,0.8029666,1,3,1,3
24,1,51,folder/matchedM001.png,2,0.975591264,1,3,1,3
24,1,52,folder/matchedM016.png,2,8.593368636,1,1,1,1
24,1,53,folder/matchedM006.png,1,7.663438704,1,1,2,1
24,1,54,folder/matchedM049IN.png,4,4.768518385,1,1,1,1
24,1,55,folder/matchedM017.png,1,10.00292219,-1,3,2,0
24,1,56,folder/matchedM006IN.png,3,1.748255077,1,3,2,3
24,1,57,folder/matchedM002IN.png,3,1.822244445,1,2,2,2
24,1,58,folder/matchedM002SL.png,6,9.193005579,1,1,1,1
24,1,59,folder/matchedM024IN.png,3,2.183231639,1,1,2,1
24,1,60,folder/matchedM005IN.png,3,1.576142504,1,4,2,4
24,1,61,folder/matchedM019IN.png,4,1.816489617,1,2,1,2
24,1,62,folder/matchedM016IN.png,4,4.46661208,1,1,1,1
24,1,63,folder/matchedM003IN.png,4,1.282787468,1,2,1,2
24,1,64,folder/matchedM020.png,2,1.834007904,1,2,1,2
24,1,65,folder/matchedM016.png,1,1.873897837,1,1,2,1
24,1,66,folder/matchedM017SR.png,6,6.808764806,1,4,1,4
24,1,67,folder/matchedM020SR.png,6,4.118998164,1,4,1,4
24,1,68,folder/matchedM008.png,1,2.015652203,1,3,2,3
24,1,69,folder/matchedM004.png,1,1.503236315,1,2,2,2
24,1,70,folder/matchedM072IN.png,3,1.456410711,1,4,2,4
24,1,71,folder/matchedM020IN.png,4,1.157050006,1,2,1,2
24,1,72,folder/matchedM021IN.png,3,2.777480433,1,1,2,1
24,1,73,folder/matchedM002.png,1,1.218014793,1,1,2,1
24,1,74,folder/matchedM006.png,2,0.783397446,0,3,1,2
24,1,75,folder/matchedM006SL.png,5,0.939706106,1,1,2,1
24,1,76,folder/matchedM004IN.png,3,0.802714589,1,1,2,1
24,1,77,folder/matchedM017SR.png,5,1.424115853,1,3,2,3
24,1,78,folder/matchedM004IN.png,4,3.270118457,1,1,1,1
24,1,79,folder/matchedM008.png,2,8.374532486,1,3,1,3
24,1,80,folder/matchedM016IN.png,3,6.369777217,1,4,2,4
24,1,81,folder/matchedM002.png,2,4.545022806,1,3,1,3
24,1,82,folder/matchedM008SR.png,5,1.805349107,0,4,2,3
24,1,83,folder/matchedM001IN.png,3,0.970635988,1,1,2,1
24,1,84,folder/matchedM067SR.png,5,1.328999206,1,1,2,1
24,1,85,folder/matchedM024SR.png,5,1.34808286,1,3,2,3
24,1,86,folder/matchedM005IN.png,4,4.700303393,1,1,1,1
24,1,87,folder/matchedM067SR.png,6,10.00429877,-1,4,1,0
24,1,88,folder/matchedM024.png,2,1.814369478,1,2,1,2
24,1,89,folder/matchedM049IN.png,3,5.844493913,1,1,2,1
24,1,90,folder/matchedM067IN.png,3,0.749175847,1,4,2,4
24,1,91,folder/matchedM008SR.png,6,4.669697551,1,4,1,4
24,1,92,folder/matchedM020IN.png,3,1.094318348,1,4,2,4
24,1,93,folder/matchedM072.png,1,1.253376209,1,1,2,1
24,1,94,folder/matchedM019.png,2,2.091615214,1,2,1,2
24,1,95,folder/matchedM024IN.png,4,5.290534769,1,1,1,1
24,1,96,folder/matchedM021IN.png,4,9.585756341,1,1,1,1
25,1,1,folder/matchedM049IN.png,4,1.933846646,1,1,1,1
25,1,2,folder/matchedM003IN.png,4,2.285578082,1,3,1,3
25,1,3,folder/matchedM020.png,2,1.288519495,1,4,1,4
25,1,4,folder/matchedM021.png,2,2.042606982,1,3,1,3
25,1,5,folder/matchedM004IN.png,4,1.835700327,1,2,1,2
25,1,6,folder/matchedM003SR.png,5,10.02960818,-1,2,2,0
25,1,7,folder/matchedM001.png,2,1.457447188,1,2,1,2
25,1,8,folder/matchedM024.png,1,3.071314668,1,3,2,3
25,1,9,folder/matchedM049IN.png,3,3.538977525,1,2,2,2
25,1,10,folder/matchedM021SL.png,5,9.008852146,1,2,2,2
25,1,11,folder/matchedM017SR.png,6,3.969805305,1,3,1,3
25,1,12,folder/matchedM019SL.png,5,3.174255799,1,4,2,4
25,1,13,folder/matchedM016IN.png,4,2.467231887,1,4,1,4
25,1,14,folder/matchedM005.png,2,1.336264155,1,1,1,1
25,1,15,folder/matchedM017IN.png,3,3.460130379,1,1,2,1
25,1,16,folder/matchedM020SR.png,5,2.791601663,1,2,2,2
25,1,17,folder/matchedM008.png,1,2.952193631,1,4,2,4
25,1,18,folder/matchedM049.png,2,1.54280228,1,2,1,2
25,1,19,folder/matchedM005IN.png,3,2.183149558,1,3,2,3
25,1,20,folder/matchedM067.png,2,1.58569842,1,3,1,3
25,1,21,folder/matchedM019.png,2,1.374206997,1,3,1,3
25,1,22,folder/matchedM020IN.png,3,2.093473876,1,1,2,1
25,1,23,folder/matchedM005SR.png,5,1.618648888,1,2,2,2
25,1,24,folder/matchedM003IN.png,3,4.530597675,1,4,2,4
25,1,25,folder/matchedM021IN.png,4,3.042598228,1,3,1,3
25,1,26,folder/matchedM024SR.png,6,2.339274926,1,4,1,4
25,1,27,folder/matchedM008IN.png,4,1.74543036,1,4,1,4
25,1,28,folder/matchedM024IN.png,3,2.993780189,1,1,2,1
25,1,29,folder/matchedM005SR.png,6,2.209127339,1,4,1,4
25,1,30,folder/matchedM001IN.png,3,2.46569579,1,2,2,2
25,1,31,folder/matchedM008SR.png,5,3.349850152,1,1,2,1
25,1,32,folder/matchedM005IN.png,4,1.872358429,1,4,1,4
25,1,33,folder/matchedM049SL.png,5,2.638422174,1,1,2,1
25,1,34,folder/matchedM006.png,1,1.379836936,1,2,2,2
25,1,35,folder/matchedM003SR.png,6,6.405744084,1,1,1,1
25,1,36,folder/matchedM024SR.png,5,2.294686588,1,3,2,3
25,1,37,folder/matchedM021SL.png,6,3.055747323,1,4,1,4
25,1,38,folder/matchedM019.png,1,1.761347222,1,1,2,1
25,1,39,folder/matchedM020.png,1,2.505640883,1,4,2,4
25,1,40,folder/matchedM072SL.png,5,9.703864606,1,3,2,3
25,1,41,folder/matchedM002SL.png,6,1.29182761,1,4,1,4
25,1,42,folder/matchedM003.png,2,1.87268976,1,1,1,1
25,1,43,folder/matchedM004IN.png,3,1.662038204,1,1,2,1
25,1,44,folder/matchedM019IN.png,3,1.384191197,1,1,2,1
25,1,45,folder/matchedM067SR.png,6,1.722548429,1,3,1,3
25,1,46,folder/matchedM024.png,2,1.317273334,1,1,1,1
25,1,47,folder/matchedM006SL.png,6,1.35308719,1,1,1,1
25,1,48,folder/matchedM067IN.png,4,1.745204142,1,4,1,4
25,1,49,folder/matchedM001SR.png,6,1.971216121,1,1,1,1
25,1,50,folder/matchedM021.png,1,1.639656973,1,2,2,2
25,1,51,folder/matchedM003.png,1,1.962924958,1,4,2,4
25,1,52,folder/matchedM017IN.png,4,1.415764377,1,1,1,1
25,1,53,folder/matchedM067SR.png,5,4.164237534,1,3,2,3
25,1,54,folder/matchedM004.png,2,1.336684677,1,1,1,1
25,1,55,folder/matchedM020SR.png,6,1.981918126,1,3,1,3
25,1,56,folder/matchedM016.png,1,1.35942837,1,2,2,2
25,1,57,folder/matchedM001.png,1,2.022896644,1,1,2,1
25,1,58,folder/matchedM019SL.png,6,2.308824371,1,3,1,3
25,1,59,folder/matchedM019IN.png,4,1.445361751,1,3,1,3
25,1,60,folder/matchedM016.png,2,1.328844216,1,1,1,1
25,1,61,folder/matchedM072SL.png,6,1.851062338,1,2,1,2
25,1,62,folder/matchedM002IN.png,4,1.229076133,1,3,1,3
25,1,63,folder/matchedM049.png,1,1.798523746,1,2,2,2
25,1,64,folder/matchedM006.png,2,1.572448143,1,4,1,4
25,1,65,folder/matchedM049SL.png,6,1.987268602,1,4,1,4
25,1,66,folder/matchedM072.png,2,1.388165502,1,1,1,1
25,1,67,folder/matchedM004.png,1,1.821471743,1,2,2,2
25,1,68,folder/matchedM072.png,1,1.825045186,1,1,2,1
25,1,69,folder/matchedM020IN.png,4,2.20096239,1,4,1,4
25,1,70,folder/matchedM072IN.png,4,1.639786389,1,1,1,1
25,1,71,folder/matchedM002.png,1,1.656544257,1,4,2,4
25,1,72,folder/matchedM002.png,2,2.519739867,1,2,1,2
25,1,73,folder/matchedM008SR.png,6,2.392123389,1,1,1,1
25,1,74,folder/matchedM072IN.png,3,1.783241247,1,1,2,1
25,1,75,folder/matchedM017.png,1,1.863458384,1,2,2,2
25,1,76,folder/matchedM024IN.png,4,2.022303811,1,2,1,2
25,1,77,folder/matchedM005.png,1,1.863789105,1,4,2,4
25,1,78,folder/matchedM002SL.png,5,2.423894628,1,1,2,1
25,1,79,folder/matchedM067IN.png,3,3.209233366,1,2,2,2
25,1,80,folder/matchedM002IN.png,3,2.814351571,1,3,2,3
25,1,81,folder/matchedM008.png,2,2.173021444,1,4,1,4
25,1,82,folder/matchedM006IN.png,4,1.404409774,1,3,1,3
25,1,83,folder/matchedM016IN.png,3,2.699769926,1,3,2,3
25,1,84,folder/matchedM067.png,1,2.636793044,1,4,2,4
25,1,85,folder/matchedM008IN.png,3,1.409505572,1,4,2,4
25,1,86,folder/matchedM004SL.png,6,2.294009221,1,2,1,2
25,1,87,folder/matchedM001SR.png,5,1.650210056,1,2,2,2
25,1,88,folder/matchedM017.png,2,1.378564354,1,2,1,2
25,1,89,folder/matchedM006IN.png,3,2.767764083,1,4,2,4
25,1,90,folder/matchedM021IN.png,3,1.884263673,1,2,2,2
25,1,91,folder/matchedM004SL.png,5,1.71672913,1,4,2,4
25,1,92,folder/matchedM016SL.png,6,1.241565724,1,4,1,4
25,1,93,folder/matchedM017SR.png,5,2.240496719,1,4,2,4
25,1,94,folder/matchedM006SL.png,5,3.131226286,1,3,2,3
25,1,95,folder/matchedM016SL.png,5,1.499190192,1,4,2,4
25,1,96,folder/matchedM001IN.png,4,2.350236022,1,3,1,3
26,1,1,folder/matchedM008.png,1,3.056817901,1,4,2,4
26,1,2,folder/matchedM017.png,1,1.65880185,1,3,2,3
26,1,3,folder/matchedM021IN.png,3,1.865224194,1,4,2,4
26,1,4,folder/matchedM016.png,2,1.689188238,1,3,1,3
26,1,5,folder/matchedM072IN.png,3,1.560358519,1,3,2,3
26,1,6,folder/matchedM003IN.png,4,2.038124725,1,3,1,3
26,1,7,folder/matchedM001SR.png,6,1.537458413,1,3,1,3
26,1,8,folder/matchedM016IN.png,3,1.355257084,1,1,2,1
26,1,9,folder/matchedM004.png,1,1.412835284,1,4,2,4
26,1,10,folder/matchedM067SR.png,6,0.994758348,1,2,1,2
26,1,11,folder/matchedM004.png,2,1.025904575,1,2,1,2
26,1,12,folder/matchedM003.png,1,1.811915498,1,3,2,3
26,1,13,folder/matchedM021SL.png,6,3.317521009,1,4,1,4
26,1,14,folder/matchedM016.png,1,1.110798839,1,2,2,2
26,1,15,folder/matchedM016IN.png,4,0.94104704,1,1,1,1
26,1,16,folder/matchedM072IN.png,4,1.192204574,1,3,1,3
26,1,17,folder/matchedM020.png,2,1.260863268,1,3,1,3
26,1,18,folder/matchedM016SL.png,6,1.151562633,1,2,1,2
26,1,19,folder/matchedM002IN.png,4,0.933493447,1,2,1,2
26,1,20,folder/matchedM019.png,1,1.327175395,1,2,2,2
26,1,21,folder/matchedM001.png,1,1.767362578,1,4,2,4
26,1,22,folder/matchedM024IN.png,3,1.887427592,1,1,2,1
26,1,23,folder/matchedM001IN.png,4,1.144472023,1,2,1,2
26,1,24,folder/matchedM002SL.png,5,1.21765408,1,3,2,3
26,1,25,folder/matchedM024.png,1,1.232850597,1,2,2,2
26,1,26,folder/matchedM049SL.png,5,2.774871137,1,3,2,3
26,1,27,folder/matchedM008SR.png,5,1.046482268,1,2,2,2
26,1,28,folder/matchedM049SL.png,6,1.715613429,1,1,1,1
26,1,29,folder/matchedM004IN.png,3,1.164463947,1,2,2,2
26,1,30,folder/matchedM005SR.png,6,1.358022735,1,2,1,2
26,1,31,folder/matchedM001SR.png,5,1.751440312,1,1,2,1
26,1,32,folder/matchedM005.png,1,1.527531933,1,4,2,4
26,1,33,folder/matchedM003SR.png,6,1.458124527,1,1,1,1
26,1,34,folder/matchedM017.png,2,1.25917898,1,2,1,2
26,1,35,folder/matchedM002.png,1,1.230764623,1,1,2,1
