ID,Trial,TrialNumber,RT,IsCOrrect,FaceGabor,UpDown,MaskKind,MaskSide,ScreenLocation,Block
26,75,104,2.786230463,1,1,0,0,2,6,2
26,76,88,2.41858015,1,1,0,2,2,7,2
26,77,99,2.687630691,1,1,1,0,2,6,2
26,78,63,2.443883568,1,1,1,0,1,7,2
26,79,116,2.388313372,1,1,0,0,1,6,2
26,80,8,2.543693541,1,1,0,0,1,6.5,2
26,81,74,3.458935151,1,1,0,0,2,7,2
26,82,5,2.372240259,1,1,1,2,2,6.5,2
26,83,4,2.356586444,1,1,0,0,1,6.5,2
26,84,91,2.469335507,1,1,1,2,2,7,2
26,85,18,2.388308542,1,1,0,2,2,6.5,2
26,86,25,2.338693654,1,1,1,0,1,6.5,2
26,87,92,2.625991382,1,1,0,2,2,7,2
26,88,58,2.554229739,1,1,0,2,2,7,2
26,89,78,3.178721728,1,1,0,0,2,7,2
26,90,38,2.471991366,1,1,0,0,1,6.5,2
26,91,103,3.116327137,1,1,1,0,2,6,2
26,92,10,2.596215143,1,1,0,2,2,6.5,2
26,93,40,2.308655996,1,1,0,2,2,6.5,2
26,94,132,2.534895817,1,1,0,2,1,6,2
26,95,7,3.063528417,1,1,1,0,1,6.5,2
26,96,56,3.201287177,1,1,0,0,1,7,2
26,97,59,2.663763273,1,1,1,0,1,7,2
26,98,15,2.492968975,1,1,1,0,1,6.5,2
26,99,48,2.310680945,1,1,0,2,2,6.5,2
26,100,119,2.51580792,0,1,1,2,1,6,2
26,101,12,2.621742851,1,1,0,0,1,6.5,2
26,102,22,2.335551178,1,1,0,2,2,6.5,2
26,103,68,2.986758737,1,1,0,0,1,7,2
26,104,123,2.544038579,1,1,1,2,1,6,2
26,105,3,2.794574475,1,1,1,0,1,6.5,2
26,106,127,2.497212977,1,1,1,2,1,6,2
26,107,89,2.750761243,1,1,1,0,1,7,2
26,108,112,3.050566989,1,1,0,0,2,6,2
26,109,114,2.425191424,1,1,0,2,1,6,2
26,110,85,2.2394998,1,1,1,0,1,7,2
26,111,135,2.424164459,1,1,1,2,1,6,2
26,112,73,3.056593237,1,1,1,0,2,7,2
26,113,66,2.632333386,1,1,0,2,2,7,2
26,114,82,2.718820289,1,1,0,0,2,7,2
26,115,118,2.407092455,1,1,0,2,2,6,2
26,116,60,2.953414989,1,1,0,0,1,7,2
26,117,53,2.332932449,1,1,1,2,1,7,2
26,118,65,2.531039417,1,1,1,2,2,7,2
26,119,84,2.396231143,1,1,0,2,1,7,2
26,120,37,2.536371965,1,1,1,0,1,6.5,2
26,121,9,2.396997291,1,1,1,2,2,6.5,2
26,122,62,2.613132589,1,1,0,2,2,7,2
26,123,102,2.642120039,1,1,0,2,1,6,2
26,124,42,2.665556688,1,1,0,0,1,6.5,2
26,125,108,2.791338722,1,1,0,0,2,6,2
26,126,49,2.256073717,1,1,1,2,1,7,2
26,127,80,2.287862226,1,1,0,2,1,7,2
26,128,94,2.308201982,1,1,0,0,1,7,2
26,129,55,2.551503543,1,1,1,0,1,7,2
26,130,17,2.433004143,1,1,1,2,2,6.5,2
26,131,36,2.400495068,1,1,0,2,2,6.5,2
26,132,129,4.80451629,1,1,1,0,2,6,2
26,133,69,2.383000143,1,1,1,2,2,7,2
26,134,141,2.711287404,1,1,1,0,2,6,2
26,135,21,2.3821057,1,1,1,2,2,6.5,2
26,136,34,2.721259103,1,1,0,0,1,6.5,2
26,137,130,2.564100915,1,1,0,0,2,6,2
26,138,79,2.355021244,1,1,1,2,1,7,2
26,139,71,2.148540077,1,1,1,2,1,7,2
26,140,52,2.714085143,1,1,0,0,2,7,2
26,141,139,2.339419653,1,1,1,2,1,6,2
26,142,96,2.396832167,1,1,0,2,2,7,2
26,143,95,2.643308806,1,1,1,2,2,7,2
26,144,133,2.949405541,1,1,1,0,2,6,2
27,1,87,10.00873976,-1,1,1,2,2,7,1
27,2,16,10.01609485,-1,1,0,0,1,6.5,1
27,3,5,10.00189484,-1,1,1,2,2,6.5,1
27,4,9,10.00515565,-1,1,1,2,2,6.5,1
27,5,42,10.00242523,-1,1,0,0,1,6.5,1
27,6,2,5.091526033,1,1,0,2,2,6.5,1
27,7,23,1.767666916,1,1,1,2,1,6.5,1
27,8,116,7.764742995,1,1,0,0,1,6,1
27,9,7,5.988740519,1,1,1,0,1,6.5,1
27,10,140,2.247749326,1,1,0,2,1,6,1
27,11,125,10.00443177,-1,1,1,0,2,6,1
27,12,92,1.766761605,1,1,0,2,2,7,1
27,13,114,1.342816304,1,1,0,2,1,6,1
27,14,100,4.540117579,1,1,0,0,2,6,1
27,15,38,8.623604187,1,1,0,0,1,6.5,1
27,16,20,2.881927445,1,1,0,0,1,6.5,1
27,17,118,3.771215709,1,1,0,2,2,6,1
27,18,86,6.472098833,1,1,0,0,1,7,1
27,19,30,4.085060261,1,1,0,0,1,6.5,1
27,20,123,1.607362328,1,1,1,2,1,6,1
27,21,89,5.552483718,1,1,1,0,1,7,1
27,22,60,7.776410303,1,1,0,0,1,7,1
27,23,62,2.345719698,1,1,0,2,2,7,1
27,24,1,4.641642781,1,1,1,2,2,6.5,1
27,25,67,3.271537956,1,1,1,0,1,7,1
27,26,97,1.287001592,1,1,1,2,1,6,1
27,27,136,1.226110017,1,1,0,2,1,6,1
27,28,94,3.155555556,1,1,0,0,1,7,1
27,29,50,1.353595508,1,1,0,2,1,7,1
27,30,96,1.196396266,1,1,0,2,2,7,1
27,31,10,1.384670093,1,1,0,2,2,6.5,1
27,32,103,5.186196352,1,1,1,0,2,6,1
27,33,48,3.668320919,1,1,0,2,2,6.5,1
27,34,90,4.156498298,1,1,0,0,1,7,1
27,35,52,10.00800229,-1,1,0,0,2,7,1
27,36,54,1.290619213,1,1,0,2,1,7,1
27,37,35,2.64502132,1,1,1,2,2,6.5,1
27,38,127,1.547649256,1,1,1,2,1,6,1
27,39,59,4.287343008,1,1,1,0,1,7,1
27,40,57,1.302900526,1,1,1,2,2,7,1
27,41,44,8.929015071,1,1,0,2,2,6.5,1
27,42,65,1.522749138,1,1,1,2,2,7,1
27,43,37,2.138269827,1,1,1,0,1,6.5,1
27,44,115,3.140270325,1,1,1,0,1,6,1
27,45,121,10.00658501,-1,1,1,0,2,6,1
27,46,78,4.612456399,1,1,0,0,2,7,1
27,47,15,4.46236712,1,1,1,0,1,6.5,1
27,48,46,6.825413601,1,1,0,0,1,6.5,1
27,49,13,4.256693156,1,1,1,2,2,6.5,1
27,50,18,9.052343197,1,1,0,2,2,6.5,1
27,51,91,2.006041945,1,1,1,2,2,7,1
27,52,135,1.53113511,1,1,1,2,1,6,1
27,53,29,6.257274861,1,1,1,0,1,6.5,1
27,54,141,9.784684583,1,1,1,0,2,6,1
27,55,66,1.833393858,1,1,0,2,2,7,1
27,56,45,8.653404877,1,1,1,0,1,6.5,1
27,57,51,6.769857592,1,1,1,0,2,7,1
27,58,75,1.509174308,1,1,1,2,1,7,1
27,59,80,1.692879621,1,1,0,2,1,7,1
27,60,69,2.020963421,1,1,1,2,2,7,1
27,61,104,10.00464519,-1,1,0,0,2,6,1
27,62,22,1.752223505,1,1,0,2,2,6.5,1
27,63,49,1.207669934,1,1,1,2,1,7,1
27,64,3,1.302792456,1,1,1,0,1,6.5,1
27,65,8,2.038167644,1,1,0,0,1,6.5,1
27,66,119,1.293234018,1,1,1,2,1,6,1
27,67,95,1.681604444,1,1,1,2,2,7,1
27,68,122,10.00130438,-1,1,0,0,2,6,1
27,69,111,5.307488661,1,1,1,0,2,6,1
27,70,27,1.933725765,1,1,1,2,2,6.5,1
27,71,134,10.00886051,-1,1,0,0,2,6,1
27,72,32,1.633177719,1,1,0,2,2,6.5,1
27,73,34,4.386513618,1,1,0,0,1,6.5,1
27,74,137,10.00405262,-1,1,1,0,2,6,1
27,75,17,1.903442384,1,1,1,2,2,6.5,1
27,76,126,10.00339242,-1,1,0,0,2,6,1
27,77,53,1.160345642,1,1,1,2,1,7,1
27,78,143,1.318006143,1,1,1,2,1,6,1
27,79,113,1.148543096,1,1,1,2,1,6,1
27,80,64,4.438488231,1,1,0,0,1,7,1
27,81,61,1.622659331,1,1,1,2,2,7,1
27,82,4,3.039530893,1,1,0,0,1,6.5,1
27,83,110,1.395075581,1,1,0,2,1,6,1
27,84,47,5.04859064,1,1,1,2,2,6.5,1
27,85,85,4.266132959,1,1,1,0,1,7,1
27,86,31,2.252743176,1,1,1,2,2,6.5,1
27,87,74,10.00093067,-1,1,0,0,2,7,1
27,88,107,9.8935377,1,1,1,0,2,6,1
27,89,55,5.040528576,1,1,1,0,1,7,1
27,90,131,1.166937596,1,1,1,2,1,6,1
27,91,24,1.471937633,1,1,0,2,1,6.5,1
27,92,93,4.765867765,1,1,1,0,1,7,1
27,93,41,3.982674727,1,1,1,0,1,6.5,1
27,94,79,1.230147841,1,1,1,2,1,7,1
27,95,68,6.634933098,1,1,0,0,1,7,1
27,96,128,1.322311727,1,1,0,2,1,6,1
27,97,28,1.999302678,1,1,0,2,2,6.5,1
27,98,77,10.00480277,-1,1,1,0,2,7,1
27,99,71,1.314366184,1,1,1,2,1,7,1
27,100,84,1.183247074,1,1,0,2,1,7,1
27,101,130,10.01258832,-1,1,0,0,2,6,1
27,102,14,1.866185183,1,1,0,2,2,6.5,1
27,103,83,1.191191409,1,1,1,2,1,7,1
27,104,11,2.5161113,1,1,1,0,1,6.5,1
27,105,124,1.239350072,1,1,0,2,1,6,1
27,106,25,10.00681745,-1,1,1,0,1,6.5,1
27,107,82,10.01064034,-1,1,0,0,2,7,1
27,108,88,1.325753658,1,1,0,2,2,7,1
27,109,58,1.713954734,1,1,0,2,2,7,1
27,110,133,4.785710642,1,1,1,0,2,6,1
27,111,109,1.217455983,1,1,1,2,1,6,1
27,112,98,1.098419857,1,1,0,2,1,6,1
27,113,56,4.769446142,1,1,0,0,1,7,1
27,114,12,6.374983359,1,1,0,0,1,6.5,1
27,115,70,1.394856725,1,1,0,2,2,7,1
27,116,129,6.082435796,1,1,1,0,2,6,1
27,117,138,10.00844695,-1,1,0,0,2,6,1
27,118,33,6.340831201,1,1,1,0,1,6.5,1
27,119,39,1.702965126,1,1,1,2,2,6.5,1
27,120,36,2.34709804,1,1,0,2,2,6.5,1
27,121,43,1.948792743,1,1,1,2,2,6.5,1
27,122,144,1.385527708,1,1,0,2,1,6,1
27,123,76,1.255741055,1,1,0,2,1,7,1
27,124,106,1.1840742,1,1,0,2,1,6,1
27,125,102,1.29302301,1,1,0,2,1,6,1
27,126,120,1.072423646,1,1,0,2,1,6,1
27,127,21,1.962064495,1,1,1,2,2,6.5,1
27,128,26,7.198426649,1,1,0,0,1,6.5,1
27,129,6,2.19976122,1,1,0,2,2,6.5,1
27,130,108,10.00525648,-1,1,0,0,2,6,1
27,131,112,10.00183628,-1,1,0,0,2,6,1
27,132,72,1.189037258,1,1,0,2,1,7,1
27,133,99,10.01221581,-1,1,1,0,2,6,1
27,134,105,1.186761454,1,1,1,2,1,6,1
27,135,101,0.97148045,1,1,1,2,1,6,1
27,136,63,3.076283668,1,1,1,0,1,7,1
27,137,40,1.930177576,1,1,0,2,2,6.5,1
27,138,73,10.00555593,-1,1,1,0,2,7,1
27,139,19,7.66971526,1,1,1,0,1,6.5,1
27,140,81,10.01300067,-1,1,1,0,2,7,1
27,141,132,1.301380304,1,1,0,2,1,6,1
27,142,142,10.00268695,-1,1,0,0,2,6,1
27,143,117,1.249167214,1,1,1,2,2,6,1
27,144,139,1.246329628,1,1,1,2,1,6,1
27,1,1,2.552789211,1,1,1,0,1,6,2
27,2,29,2.338830703,1,1,1,2,1,6,2
27,3,63,2.732290973,1,1,1,2,2,6.5,2
27,4,47,2.520601327,1,1,1,0,2,6,2
27,5,19,2.352699555,1,1,1,2,2,6,2
27,6,43,2.169402371,1,1,1,0,2,6,2
27,7,74,3.083740784,1,1,0,2,1,6.5,2
27,8,31,2.603999487,1,1,1,0,2,6,2
27,9,5,2.365637438,1,1,1,0,1,6,2
27,10,66,2.837364366,1,1,0,0,1,6.5,2
27,11,16,2.292261088,1,1,0,2,2,6,2
27,12,71,2.525614496,1,1,1,0,2,6.5,2
27,13,60,2.776296196,1,1,0,2,2,6.5,2
27,14,4,2.631498713,1,1,0,2,2,6,2
27,15,114,2.845848144,1,1,0,0,1,7,2
27,16,93,2.484367769,1,1,1,2,1,6.5,2
27,17,120,2.505753809,1,1,0,0,2,7,2
27,18,123,2.53567404,1,1,1,0,2,7,2
27,19,28,2.952911469,1,1,0,0,2,6,2
27,20,117,2.42354019,1,1,1,0,1,7,2
27,21,26,2.351377965,1,1,0,2,1,6,2
27,22,130,2.319559872,1,1,0,2,1,7,2
27,23,54,2.702867924,1,1,0,0,1,6.5,2
27,24,100,2.215524916,1,1,0,2,2,7,2
27,25,24,2.674758918,1,1,0,0,2,6,2
27,26,92,2.620280891,1,1,0,0,2,6.5,2
27,27,67,2.166563276,1,1,1,2,2,6.5,2
27,28,46,2.286732927,1,1,0,2,1,6,2
27,29,139,2.218598565,1,1,1,0,2,7,2
27,30,9,2.410571215,1,1,1,0,1,6,2
27,31,131,2.175421978,1,1,1,0,2,7,2
27,32,40,2.328422498,1,1,0,0,2,6,2
27,33,13,2.15545624,1,1,1,0,1,6,2
27,34,129,2.248197001,1,1,1,2,1,7,2
27,35,55,2.130915046,0,1,1,2,2,6.5,2
27,36,37,2.369062163,1,1,1,2,1,6,2
27,37,10,2.698186813,1,1,0,0,1,6,2
27,38,125,2.400105353,1,1,1,2,1,7,2
27,39,12,2.308125307,1,1,0,2,2,6,2
27,40,2,2.389788011,1,1,0,0,1,6,2
27,41,136,2.648195492,1,1,0,0,2,7,2
27,42,127,2.582899017,1,1,1,0,2,7,2
27,43,3,2.173370765,1,1,1,2,2,6,2
27,44,90,2.271152467,1,1,0,2,1,6.5,2
27,45,70,2.472769288,1,1,0,0,1,6.5,2
27,46,91,2.40748368,1,1,1,0,2,6.5,2
27,47,108,2.49776842,1,1,0,2,2,7,2
27,48,17,2.603980167,1,1,1,0,1,6,2
27,49,107,2.195519935,1,1,1,2,2,7,2
27,50,81,2.434195627,1,1,1,2,1,6.5,2
27,51,6,2.593714747,1,1,0,0,1,6,2
27,52,135,2.389968832,1,1,1,0,2,7,2
27,53,14,2.521919295,1,1,0,0,1,6,2
27,54,89,2.465361679,1,1,1,2,1,6.5,2
27,55,73,2.292507113,1,1,1,2,1,6.5,2
27,56,141,2.31534968,1,1,1,2,1,7,2
27,57,15,2.295629363,1,1,1,2,2,6,2
27,58,102,3.462072494,1,1,0,0,1,7,2
27,59,8,2.315778638,1,1,0,2,2,6,2
27,60,85,2.315841125,1,1,1,2,1,6.5,2
27,61,97,2.573654826,1,1,1,0,1,7,2
27,62,84,2.370894821,1,1,0,0,2,6.5,2
27,63,88,2.406215219,1,1,0,0,2,6.5,2
27,64,57,2.133946131,1,1,1,0,1,6.5,2
27,65,72,2.184220607,1,1,0,0,2,6.5,2
27,66,11,2.222607108,1,1,1,2,2,6,2
27,67,38,2.025222818,1,1,0,2,1,6,2
27,68,124,2.969524629,1,1,0,0,2,7,2
27,69,119,2.696864015,1,1,1,0,2,7,2
27,70,20,2.238818176,1,1,0,2,2,6,2
27,71,86,2.197936109,1,1,0,2,1,6.5,2
27,72,80,2.338951452,1,1,0,0,2,6.5,2
27,73,52,2.068217377,1,1,0,2,2,6.5,2
27,74,69,2.319716241,1,1,1,0,1,6.5,2
27,75,7,2.190531217,1,1,1,2,2,6,2
27,76,140,2.86261073,1,1,0,0,2,7,2
27,77,99,2.402570128,1,1,1,2,2,7,2
27,78,59,2.191051341,1,1,1,2,2,6.5,2
27,79,76,2.303727652,1,1,0,0,2,6.5,2
27,80,132,2.490618307,1,1,0,0,2,7,2
27,81,58,2.283494759,0,1,0,0,1,6.5,2
27,82,101,2.703614451,1,1,1,0,1,7,2
27,83,75,2.405377527,1,1,1,0,2,6.5,2
27,84,118,2.470583743,1,1,0,0,1,7,2
27,85,77,2.390028904,1,1,1,2,1,6.5,2
27,86,48,2.539736014,1,1,0,0,2,6,2
27,87,79,2.355005849,1,1,1,0,2,6.5,2
27,88,51,2.058091723,1,1,1,2,2,6.5,2
27,89,61,2.039526365,1,1,1,0,1,6.5,2
27,90,56,1.967140151,1,1,0,2,2,6.5,2
27,91,143,2.7314723,1,1,1,0,2,7,2
27,92,138,2.342428098,1,1,0,2,1,7,2
27,93,45,2.356265858,1,1,1,2,1,6,2
27,94,23,2.765538123,1,1,1,0,2,6,2
27,95,144,3.144567155,1,1,0,0,2,7,2
27,96,110,2.372217317,1,1,0,0,1,7,2
27,97,22,2.367294709,1,1,0,0,1,6,2
27,98,64,2.40129895,1,1,0,2,2,6.5,2
27,99,21,2.451513958,1,1,1,0,1,6,2
27,100,112,2.106081641,1,1,0,2,2,7,2
27,101,116,2.184914306,1,1,0,2,2,7,2
27,102,126,2.248066593,1,1,0,2,1,7,2
27,103,32,2.298459402,1,1,0,0,2,6,2
27,104,42,2.22505045,1,1,0,2,1,6,2
27,105,87,2.372352555,1,1,1,0,2,6.5,2
27,106,133,2.319378146,1,1,1,2,1,7,2
27,107,142,2.32597493,1,1,0,2,1,7,2
27,108,27,2.457677859,1,1,1,0,2,6,2
27,109,68,2.211927219,1,1,0,2,2,6.5,2
27,110,134,2.269904835,1,1,0,2,1,7,2
27,111,103,2.211082886,1,1,1,2,2,7,2
27,112,39,2.348027199,1,1,1,0,2,6,2
27,113,96,2.446233331,1,1,0,0,2,6.5,2
27,114,122,2.251766322,1,1,0,2,1,7,2
27,115,98,2.404221664,1,1,0,0,1,7,2
27,116,105,2.383799196,1,1,1,0,1,7,2
27,117,104,2.014444218,1,1,0,2,2,7,2
27,118,18,2.484298339,1,1,0,0,1,6,2
27,119,44,2.347714762,1,1,0,0,2,6,2
27,120,41,1.951355928,1,1,1,2,1,6,2
27,121,25,1.984438558,1,1,1,2,1,6,2
27,122,128,2.619640321,1,1,0,0,2,7,2
27,123,49,2.305687096,1,1,1,0,1,6.5,2
27,124,109,2.325838484,1,1,1,0,1,7,2
27,125,50,2.273194926,1,1,0,0,1,6.5,2
27,126,82,2.215231497,1,1,0,2,1,6.5,2
27,127,113,2.584542402,1,1,1,0,1,7,2
27,128,65,2.389500328,1,1,1,0,1,6.5,2
27,129,36,2.51249217,1,1,0,0,2,6,2
27,130,111,2.200502917,1,1,1,2,2,7,2
27,131,106,3.18003879,1,1,0,0,1,7,2
27,132,62,2.566719947,1,1,0,0,1,6.5,2
27,133,83,2.203533398,1,1,1,0,2,6.5,2
27,134,115,2.163042254,1,1,1,2,2,7,2
27,135,33,2.221000853,1,1,1,2,1,6,2
27,136,34,2.176602896,1,1,0,2,1,6,2
27,137,35,2.44601206,1,1,1,0,2,6,2
27,138,94,2.25129812,1,1,0,2,1,6.5,2
27,139,30,2.030819806,1,1,0,2,1,6,2
27,140,121,2.022598353,1,1,1,2,1,7,2
27,141,137,2.398683843,1,1,1,2,1,7,2
27,142,95,2.450244289,1,1,1,0,2,6.5,2
27,143,53,2.604512667,1,1,1,0,1,6.5,2
27,144,78,2.197845246,1,1,0,2,1,6.5,2
28,1,54,1.961516112,1,1,0,0,1,6.5,1
28,2,62,1.093123252,1,1,0,0,1,6.5,1
28,3,45,0.764168643,0,1,1,2,1,6,1
28,4,12,10.00173304,-1,1,0,2,2,6,1
28,5,42,2.925005547,1,1,0,2,1,6,1
28,6,120,5.542919112,1,1,0,0,2,7,1
28,7,24,6.385163395,0,1,0,0,2,6,1
28,8,86,10.01618596,-1,1,0,2,1,6.5,1
28,9,140,8.487651558,1,1,0,0,2,7,1
28,10,112,10.00926831,-1,1,0,2,2,7,1
28,11,133,8.995963093,1,1,1,2,1,7,1
28,12,37,1.315521397,1,1,1,2,1,6,1
28,13,51,8.558718683,0,1,1,2,2,6.5,1
28,14,13,10.00875604,-1,1,1,0,1,6,1
28,15,19,10.00441424,-1,1,1,2,2,6,1
28,16,124,8.252272703,0,1,0,0,2,7,1
28,17,58,10.01166757,-1,1,0,0,1,6.5,1
28,18,63,10.01403635,-1,1,1,2,2,6.5,1
28,19,41,1.514211886,1,1,1,2,1,6,1
28,20,90,10.00780213,-1,1,0,2,1,6.5,1
28,21,1,3.122647339,1,1,1,0,1,6,1
28,22,80,10.01352558,-1,1,0,0,2,6.5,1
28,23,30,1.417588452,1,1,0,2,1,6,1
28,24,87,10.01517228,-1,1,1,0,2,6.5,1
28,25,143,10.01285513,-1,1,1,0,2,7,1
28,26,50,10.01154834,-1,1,0,0,1,6.5,1
28,27,128,10.00615181,-1,1,0,0,2,7,1
28,28,34,1.80411811,1,1,0,2,1,6,1
28,29,111,4.589855057,1,1,1,2,2,7,1
28,30,25,1.648865799,1,1,1,2,1,6,1
28,31,79,10.01634143,-1,1,1,0,2,6.5,1
28,32,64,7.893349654,1,1,0,2,2,6.5,1
28,33,110,10.01277272,-1,1,0,0,1,7,1
28,34,106,10.01030916,-1,1,0,0,1,7,1
28,35,103,4.312457719,1,1,1,2,2,7,1
28,36,102,10.01243161,-1,1,0,0,1,7,1
28,37,119,5.397436521,1,1,1,0,2,7,1
28,38,22,2.878362416,1,1,0,0,1,6,1
28,39,71,10.01655757,-1,1,1,0,2,6.5,1
28,40,29,1.912728497,1,1,1,2,1,6,1
28,41,91,10.00914696,-1,1,1,0,2,6.5,1
28,42,35,10.01171316,-1,1,1,0,2,6,1
28,43,39,10.0060371,-1,1,1,0,2,6,1
28,44,97,5.304148448,0,1,1,0,1,7,1
28,45,66,10.00833704,-1,1,0,0,1,6.5,1
28,46,52,4.414083138,0,1,0,2,2,6.5,1
28,47,10,6.916319843,1,1,0,0,1,6,1
28,48,43,10.00379481,-1,1,1,0,2,6,1
28,49,60,10.00308904,-1,1,0,2,2,6.5,1
28,50,104,1.393385426,1,1,0,2,2,7,1
28,51,78,1.83268708,1,1,0,2,1,6.5,1
28,52,127,10.01146804,-1,1,1,0,2,7,1
28,53,18,7.111852772,1,1,0,0,1,6,1
28,54,129,10.00289161,-1,1,1,2,1,7,1
28,55,105,10.00387873,-1,1,1,0,1,7,1
28,56,26,2.091597601,1,1,0,2,1,6,1
28,57,118,10.00462435,-1,1,0,0,1,7,1
28,58,99,2.299234911,1,1,1,2,2,7,1
28,59,138,10.00108552,-1,1,0,2,1,7,1
28,60,65,10.00002777,-1,1,1,0,1,6.5,1
28,61,38,1.596313564,1,1,0,2,1,6,1
28,62,130,10.00956686,-1,1,0,2,1,7,1
28,63,8,2.718220416,1,1,0,2,2,6,1
28,64,47,10.00422195,-1,1,1,0,2,6,1
28,65,28,2.906249462,1,1,0,0,2,6,1
28,66,126,8.993786913,1,1,0,2,1,7,1
28,67,61,10.01345374,-1,1,1,0,1,6.5,1
28,68,135,8.255488222,1,1,1,0,2,7,1
28,69,109,10.0110421,-1,1,1,0,1,7,1
28,70,76,10.01569693,-1,1,0,0,2,6.5,1
28,71,11,9.456948669,0,1,1,2,2,6,1
28,72,117,10.00501315,-1,1,1,0,1,7,1
28,73,125,9.937931919,0,1,1,2,1,7,1
28,74,123,5.640712896,0,1,1,0,2,7,1
28,75,100,1.365589544,0,1,0,2,2,7,1
28,76,142,1.185186941,0,1,0,2,1,7,1
28,77,15,6.502081544,1,1,1,2,2,6,1
28,78,107,1.523456954,0,1,1,2,2,7,1
28,79,88,6.752961118,0,1,0,0,2,6.5,1
28,80,2,9.365952694,1,1,0,0,1,6,1
28,81,69,7.456916972,1,1,1,0,1,6.5,1
28,82,85,1.753128957,1,1,1,2,1,6.5,1
28,83,40,10.00026565,-1,1,0,0,2,6,1
28,84,23,10.01254541,-1,1,1,0,2,6,1
28,85,48,10.01121356,-1,1,0,0,2,6,1
28,86,108,4.314527943,1,1,0,2,2,7,1
28,87,84,10.00138136,-1,1,0,0,2,6.5,1
28,88,53,10.00975945,-1,1,1,0,1,6.5,1
28,89,46,3.084263973,1,1,0,2,1,6,1
28,90,32,10.00210705,-1,1,0,0,2,6,1
28,91,132,9.673830443,1,1,0,0,2,7,1
28,92,49,10.01453624,-1,1,1,0,1,6.5,1
28,93,115,1.655989628,1,1,1,2,2,7,1
28,94,7,1.130303364,0,1,1,2,2,6,1
28,95,75,8.740361368,0,1,1,0,2,6.5,1
28,96,94,3.499582665,1,1,0,2,1,6.5,1
28,97,56,2.508533712,1,1,0,2,2,6.5,1
28,98,89,1.772593832,1,1,1,2,1,6.5,1
28,99,6,3.630197257,1,1,0,0,1,6,1
28,100,131,3.061089418,1,1,1,0,2,7,1
28,101,55,1.763534112,1,1,1,2,2,6.5,1
28,102,95,10.00419026,-1,1,1,0,2,6.5,1
28,103,139,9.422723863,0,1,1,0,2,7,1
28,104,14,5.877804862,1,1,0,0,1,6,1
28,105,113,7.64691904,0,1,1,0,1,7,1
28,106,20,10.01235071,-1,1,0,2,2,6,1
28,107,57,10.0048586,-1,1,1,0,1,6.5,1
28,108,121,1.887859244,1,1,1,2,1,7,1
28,109,144,5.521199571,1,1,0,0,2,7,1
28,110,68,1.981753774,1,1,0,2,2,6.5,1
28,111,98,6.686864583,1,1,0,0,1,7,1
28,112,77,3.165637542,1,1,1,2,1,6.5,1
28,113,93,3.222074541,1,1,1,2,1,6.5,1
28,114,44,7.426362603,0,1,0,0,2,6,1
28,115,82,2.242037501,1,1,0,2,1,6.5,1
28,116,137,1.504038567,1,1,1,2,1,7,1
28,117,116,5.770259472,1,1,0,2,2,7,1
28,118,5,6.748556232,1,1,1,0,1,6,1
28,119,16,1.653838201,1,1,0,2,2,6,1
28,120,73,1.217726406,1,1,1,2,1,6.5,1
28,121,83,7.547621039,1,1,1,0,2,6.5,1
28,122,92,7.148163499,0,1,0,0,2,6.5,1
28,123,141,2.067587772,1,1,1,2,1,7,1
28,124,4,10.00382409,-1,1,0,2,2,6,1
28,125,72,10.00184231,-1,1,0,0,2,6.5,1
28,126,74,10.01114564,-1,1,0,2,1,6.5,1
28,127,27,5.233329459,0,1,1,0,2,6,1
28,128,136,3.472636849,0,1,0,0,2,7,1
28,129,31,10.00955599,-1,1,1,0,2,6,1
28,130,134,10.00785888,-1,1,0,2,1,7,1
28,131,36,4.193587679,0,1,0,0,2,6,1
28,132,101,6.117550265,0,1,1,0,1,7,1
28,133,122,2.085333498,1,1,0,2,1,7,1
28,134,59,5.034435511,0,1,1,2,2,6.5,1
28,135,67,3.51959966,0,1,1,2,2,6.5,1
28,136,17,8.319460498,1,1,1,0,1,6,1
28,137,3,1.771141838,1,1,1,2,2,6,1
28,138,96,3.846046334,0,1,0,0,2,6.5,1
28,139,33,1.562479379,1,1,1,2,1,6,1
28,140,9,2.427148069,1,1,1,0,1,6,1
28,141,70,3.178469731,0,1,0,0,1,6.5,1
28,142,81,1.707366683,1,1,1,2,1,6.5,1
28,143,114,10.0056347,-1,1,0,0,1,7,1
28,144,21,10.00190148,-1,1,1,0,1,6,1
28,1,119,2.694939905,0,1,1,2,1,6,2
28,2,108,2.623521403,1,1,0,0,2,6,2
28,3,58,2.266265884,1,1,0,2,2,7,2
28,4,132,2.407892389,1,1,0,2,1,6,2
28,5,102,2.33873429,1,1,0,2,1,6,2
28,6,125,2.296179987,1,1,1,0,2,6,2
28,7,73,3.634636556,1,1,1,0,2,7,2
28,8,86,2.605184616,0,1,0,0,1,7,2
28,9,71,4.270983809,1,1,1,2,1,7,2
28,10,127,2.38523856,1,1,1,2,1,6,2
28,11,115,2.541563716,1,1,1,0,1,6,2
28,12,112,2.312619823,1,1,0,0,2,6,2
28,13,142,2.645924379,1,1,0,0,2,6,2
28,14,82,2.602985796,1,1,0,0,2,7,2
28,15,76,2.426895404,1,1,0,2,1,7,2
28,16,136,2.169660562,1,1,0,2,1,6,2
28,17,18,2.418617526,1,1,0,2,2,6.5,2
28,18,64,4.559343252,1,1,0,0,1,7,2
